-1.0686516,-0.7232007,1.0656534,-1.5667223,-0.7895772,-1.7754033,-0.5654162,-0.9069521
5.2406535,2.2986968,-2.4613042,0.78237295,1.8346716,0.6779206,0.72341746,-1.7029495
