-1.696152,1.3839673,-0.116103865,-2.172384,-0.14270131,0.78164864,-1.2897811,-0.42233402
2.0024292,2.1329486,5.1420894,-1.4087642,3.5744865,-1.1287059,0.3490476,2.3259814
